unique_id_num,tagging_date,unique_id,channel,tag_id,use,total_length,crew,tagger,year,date,time,date_time,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,time_frame,highest_signal,section,current_state,current_state_num,fate_detailed,fate_detailed_num,notes,tagging_location,life_history,tagging_habitat
14,9/21/2018,10-14,10,14,Y,936,"BC, HS",BC,2019,1/27/2019,0.470718,01/27/2019 11:17:50,1,2,belly,False,207,6,64.792532,-150.090942,1_winter,True,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
14,9/21/2018,10-14,10,14,Y,936,"BC, HS",BC,2019,2/7/2019,0.486632,02/07/2019 11:40:45,2,2,belly,False,214,2,64.898972,-149.2717,1_winter,True,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
14,9/21/2018,10-14,10,14,N,936,"BC, HS",BC,2019,4/29/2019,,4/29/2019,2.5,5,Yukon belly,True,0,0,64.815071,-155.301799,2_spring,NA,Yukon,alive,0,dead,1, ,Lower,mainstem,mainstem
14,9/21/2018,10-14,10,14,Y,936,"BC, HS",BC,2019,12/18/2019,0.552789,12/18/2019 13:16:01,6,2,belly,True,55,3,64.923988,-151.505047,1_winter,True,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
14,9/21/2018,10-14,10,14,Y,936,"BC, HS",BC,2020,1/15/2020,0.479873,01/15/2020 11:31:01,7,1,left,True,62,2,64.918207,-151.491077,1_winter,True,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
14,9/21/2018,10-14,10,14,Y,936,"BC, HS",BC,2020,2/8/2020,0.529907,02/08/2020 12:43:04,8,2,wing,True,61,4,64.918781,-151.495068,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.9761,-150.56204,0_Tagging,NA,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2019,1/27/2019,0.468981,01/27/2019 11:15:20,1,2,wing,True,221,10,64.975174,-150.829205,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2019,2/5/2019,0.604525,02/05/2019 14:30:31,2,1,belly,True,255,21,64.975301,-150.815737,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2019,4/29/2019,,4/29/2019,2.5,5,Yukon belly,True,0,0,64.974418,-150.810126,2_spring, ,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2019,5/19/2019,0.720185,05/19/2019 17:17:04,3,1,belly,True,77,1,64.973645,-150.896623,2_spring,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2019,7/26/2019,0.663032,07/26/2019 15:54:46,4,2,wing,False,77,11,64.973057,-150.895847,3_summer,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,N,840,"BC, HS",BC,2019,10/5/2019,,10/5/2019,5,5,Yukon belly,False,0,0,66.34312,-147.2601,4_fall,NA,Yukon,fake,4,fake,4,prob space noise around Beaver?,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2019,10/17/2019,0.598218,10/17/2019 14:21:26,5,2,belly,True,117,5,64.969475,-150.893197,4_fall,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2019,12/18/2019,0.546157,12/18/2019 13:06:28,6,2,wing,False,72,18,64.972318,-150.88702,1_winter,False,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2020,1/15/2020,0.520856,01/15/2020 12:30:02,7,1,left,True,85,23,64.970543,-150.911485,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
15,9/21/2018,10-15,10,15,Y,840,"BC, HS",BC,2020,2/8/2020,0.522963,02/08/2020 12:33:04,8,2,belly,True,97,12,64.971898,-150.89686,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
16,9/20/2018,10-16,10,16,Y,648,"BC, HS",HS,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.75513,-149.96379,0_Tagging,NA,Lower,alive,0,alive,0, ,Lower,tributary,mainstem
16,9/20/2018,10-16,10,16,Y,648,"BC, HS",HS,2019,1/27/2019,0.481181,01/27/2019 11:32:54,1,2,wing,False,166,4,64.774558,-149.996541,1_winter,True,Lower,alive,0,alive,0, ,Lower,tributary,mainstem
16,9/20/2018,10-16,10,16,Y,648,"BC, HS",HS,2019,2/5/2019,0.623137,02/05/2019 14:57:19,2,1,belly,False,233,10,64.771446,-149.983178,1_winter,True,Lower,alive,0,alive,0, ,Lower,tributary,mainstem
16,9/20/2018,10-16,10,16,Y,648,"BC, HS",HS,2019,7/26/2019,0.649097,07/26/2019 15:34:42,4,2,belly,False,67,7,64.752773,-149.963005,3_summer,True,Lower,alive,0,alive,0, ,Lower,tributary,mainstem
16,9/20/2018,10-16,10,16,Y,648,"BC, HS",HS,2019,12/18/2019,0.530741,12/18/2019 12:44:16,6,2,belly,False,64,4,64.762306,-149.92282,1_winter,True,Lower,alive,0,alive,0, ,Lower,tributary,mainstem
16,9/20/2018,10-16,10,16,Y,648,"BC, HS",HS,2020,2/8/2020,0.504537,02/08/2020 12:06:32,8,2,wing,False,84,10,64.893957,-149.46572,1_winter,True,Lower,alive,0,alive,0, ,Lower,tributary,mainstem
16,9/20/2018,10-16,10,16,Y,648,"BC, HS",HS,2020,5/27/2020,0.630972,05/27/2020 15:08:36,9,1,belly,False,63,4,64.75043,-149.961047,2_spring,True,Lower,alive,0,alive,0, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.78906,-150.01639,0_Tagging,NA,Lower,alive,0,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2019,1/27/2019,0.501088,01/27/2019 12:01:34,1,2,belly,False,190,3,64.573119,-148.807321,1_winter,True,Middle,alive,0,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2019,2/7/2019,0.533218,02/07/2019 12:47:50,2,2,belly,False,128,3,64.574001,-148.807843,1_winter,True,Middle,alive,0,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2019,7/26/2019,0.64037,07/26/2019 15:22:08,4,2,belly,False,69,3,64.768867,-149.880812,3_summer,True,Lower,alive,0,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2019,10/17/2019,0.576655,10/17/2019 13:50:23,5,2,belly,False,97,2,64.878965,-149.806073,4_fall,True,Lower,alive,0,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2019,12/18/2019,0.509757,12/18/2019 12:14:03,6,2,belly,True,87,37,64.881462,-149.820022,1_winter,True,Lower,dead,1,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2020,1/15/2020,0.454132,01/15/2020 10:53:57,7,1,left,True,92,20,64.874523,-149.811478,1_winter,True,Lower,dead,1,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2020,2/8/2020,0.586076,02/08/2020 14:03:57,8,2,wing,True,90,27,64.879572,-149.801587,1_winter,True,Lower,dead,1,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2020,5/27/2020,0.601701,05/27/2020 14:26:27,9,1,belly,True,102,46,64.87975,-149.804022,2_spring,True,Lower,dead,1,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2020,7/28/2020,0.549201,07/28/2020 13:10:51,10,1,belly,False,117,47,64.879172,-149.801135,3_summer,True,Lower,dead,1,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2020,10/22/2020,0.517407,10/22/2020 12:25:04,11,1,belly,True,114,25,64.87935,-149.790805,4_fall,True,Lower,dead,1,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2021,1/13/2021,0.593993,01/13/2021 14:15:21,12,1,right,True,92,12,64.879023,-149.79608,1_winter,False,Lower,dead,1,dead,1, ,Lower,tributary,mainstem
17,9/20/2018,10-17,10,17,Y,998,"BC, HS",HS,2021,1/27/2021,0.598322,01/27/2021 14:21:35,13,2,left,True,78,28,64.875471,-149.785623,1_winter,False,Lower,dead,1,dead,1, ,Lower,tributary,mainstem
18,9/20/2018,10-18,10,18,Y,830,"BC, HS",HS,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.76858,-149.98767,0_Tagging,NA,Lower,alive,0,missing,5, ,Lower,mainstem,mainstem
18,9/20/2018,10-18,10,18,Y,830,"BC, HS",HS,2019,1/27/2019,0.497986,01/27/2019 11:57:06,1,2,belly,False,105,2,64.560264,-149.061223,1_winter,True,Middle,alive,0,missing,5, ,Lower,mainstem,mainstem
18,9/20/2018,10-18,10,18,Y,830,"BC, HS",HS,2019,2/7/2019,0.469861,02/07/2019 11:16:36,2,2,belly,False,181,6,64.568389,-149.00595,1_winter,True,Middle,alive,0,missing,5, ,Lower,mainstem,mainstem
18,9/20/2018,10-18,10,18,N,830,"BC, HS",HS,2019,6/15/2019,,6/15/2019,3,5,AMG,False,183,3,65.188687,-151.968033,3_summer,NA,Yukon,alive,0,missing,5, ,Lower,mainstem,mainstem
19,9/26/2018,10-19,10,19,Y,766,"BC, HS",,2018,9/26/2018,,NA,0.1,0,NA,NA,0,0,64.95847,-150.46498,0_Tagging,NA,Lower,alive,0,alive,0,"SOLVED, found 20, error in data entry",Lower,mainstem,mainstem
19,9/26/2018,10-19,10,19,Y,766,"BC, HS",,2019,2/5/2019,0.62235,02/05/2019 14:56:11,2,1,wing,False,189,4,64.761542,-149.93753,1_winter,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
19,9/26/2018,10-19,10,19,Y,766,"BC, HS",,2019,7/26/2019,0.660845,07/26/2019 15:51:37,4,2,wing,False,79,7,64.960063,-150.72285,3_summer,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
19,9/26/2018,10-19,10,19,Y,766,"BC, HS",,2019,12/18/2019,0.542199,12/18/2019 13:00:46,6,2,belly,False,60,1,64.951688,-150.436235,1_winter,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
19,9/26/2018,10-19,10,19,Y,766,"BC, HS",,2020,1/15/2020,0.546667,01/15/2020 13:07:12,7,1,left,False,61,4,64.761148,-149.140827,1_winter,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
19,9/26/2018,10-19,10,19,Y,766,"BC, HS",,2020,2/8/2020,0.519421,02/08/2020 12:27:58,8,2,wing,False,60,7,64.972842,-150.494852,1_winter,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
19,9/26/2018,10-19,10,19,Y,766,"BC, HS",,2020,5/29/2020,0.742002,05/29/2020 17:48:29,9,2,wing,False,56,3,64.817183,-147.917518,2_spring,True,Middle,alive,0,alive,0, ,Lower,mainstem,mainstem
19,9/26/2018,10-19,10,19,Y,766,"BC, HS",,2020,7/28/2020,0.609861,07/28/2020 14:38:12,10,1,belly,False,86,2,64.962317,-150.695705,3_summer,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
19,9/26/2018,10-19,10,19,Y,766,"BC, HS",,2020,10/22/2020,0.535,10/22/2020 12:50:24,11,1,belly,False,103,5,64.9705,-150.486007,4_fall,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
20,9/20/2018,10-20,10,20,Y,815,"BC, HS",HS,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.7554,-149.90855,0_Tagging,NA,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
20,9/20/2018,10-20,10,20,Y,815,"BC, HS",HS,2019,1/27/2019,0.50309,01/27/2019 12:04:27,1,2,belly,False,171,6,64.596708,-148.654869,1_winter,True,Middle,alive,0,dead,1, ,Lower,mainstem,mainstem
20,9/20/2018,10-20,10,20,Y,815,"BC, HS",HS,2019,2/7/2019,0.457639,02/07/2019 10:59:00,2,2,belly,False,236,22,64.596529,-148.656489,1_winter,True,Middle,alive,0,dead,1, ,Lower,mainstem,mainstem
20,9/20/2018,10-20,10,20,N,815,"BC, HS",HS,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,True,0,0,64.964983,-150.67934,3_summer, ,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
20,9/20/2018,10-20,10,20,Y,815,"BC, HS",HS,2019,7/26/2019,0.660451,07/26/2019 15:51:03,4,2,wing,True,57,2,64.960908,-150.689952,3_summer,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
20,9/20/2018,10-20,10,20,Y,815,"BC, HS",HS,2019,10/5/2019,,10/5/2019,5,5,Yukon belly,True,0,0,64.968548,-150.679333,4_fall, ,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
20,9/20/2018,10-20,10,20,Y,815,"BC, HS",HS,2020,2/8/2020,0.567824,02/08/2020 13:37:40,8,2,belly,True,66,2,64.963277,-150.68374,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
20,9/20/2018,10-20,10,20,Y,815,"BC, HS",HS,2020,10/22/2020,0.536863,10/22/2020 12:53:05,11,1,wing,True,64,1,64.961571,-150.690092,4_fall,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
21,9/19/2018,10-21,10,21,Y,802,"BC, HS",BC,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.85128,-149.83313,0_Tagging,NA,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
21,9/19/2018,10-21,10,21,Y,802,"BC, HS",BC,2019,1/27/2019,0.471053,01/27/2019 11:18:19,1,2,wing,False,183,9,64.967057,-150.654327,1_winter,True,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
21,9/19/2018,10-21,10,21,Y,802,"BC, HS",BC,2019,2/5/2019,0.60662,02/05/2019 14:33:32,2,1,belly,False,215,4,64.965084,-150.699754,1_winter,True,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
21,9/19/2018,10-21,10,21,Y,802,"BC, HS",BC,2020,1/15/2020,0.469074,01/15/2020 11:15:28,7,1,left,True,56,12,64.960543,-150.698198,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
21,9/19/2018,10-21,10,21,Y,802,"BC, HS",BC,2020,2/8/2020,0.567477,02/08/2020 13:37:10,8,2,belly,True,94,4,64.959577,-150.714248,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
21,9/19/2018,10-21,10,21,Y,802,"BC, HS",BC,2020,5/27/2020,0.645741,05/27/2020 15:29:52,9,1,belly,False,69,2,64.959796,-150.717345,2_spring,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
22,9/19/2018,10-22,10,22,Y,729,"BC, HS",BC,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.82229,-149.8335,0_Tagging,NA,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
22,9/19/2018,10-22,10,22,Y,729,"BC, HS",BC,2019,1/27/2019,0.480231,01/27/2019 11:31:32,1,2,wing,False,173,7,64.791382,-150.061355,1_winter,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
22,9/19/2018,10-22,10,22,Y,729,"BC, HS",BC,2019,2/5/2019,0.622037,02/05/2019 14:55:44,2,1,wing,False,197,7,64.766009,-149.964495,1_winter,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
22,9/19/2018,10-22,10,22,Y,729,"BC, HS",BC,2019,7/26/2019,0.583345,07/26/2019 14:00:01,4,2,wing,False,56,7,64.570916,-148.74482,3_summer,True,Middle,alive,0,alive,0, ,Lower,mainstem,mainstem
22,9/19/2018,10-22,10,22,Y,729,"BC, HS",BC,2020,1/15/2020,0.522674,01/15/2020 12:32:39,7,1,right,True,63,2,64.958252,-150.763947,1_winter,True,Lower,alive,0,alive,0, ,Lower,mainstem,mainstem
22,9/19/2018,10-22,10,22,Y,729,"BC, HS",BC,2021,1/13/2021,0.499132,01/13/2021 11:58:45,12,1,left,True,60,7,64.58241,-148.730196,1_winter,True,Middle,alive,0,alive,0, ,Lower,mainstem,mainstem
22,9/19/2018,10-22,10,22,Y,729,"BC, HS",BC,2021,1/27/2021,0.507963,01/27/2021 12:11:28,13,2,left,True,67,4,64.577206,-148.730801,1_winter,True,Middle,alive,0,alive,0, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,Y,805,"BC, HS",BC,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.79842,-149.84772,0_Tagging,NA,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,Y,805,"BC, HS",BC,2019,1/27/2019,0.45412,01/27/2019 10:53:56,1,2,wing,True,197,18,64.86328,-151.375153,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,Y,805,"BC, HS",BC,2019,2/5/2019,0.590451,02/05/2019 14:10:15,2,1,belly,True,220,22,64.861707,-151.386581,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,Y,805,"BC, HS",BC,2019,4/29/2019,,4/29/2019,2.5,5,Yukon belly,True,0,0,64.865809,-151.398824,2_spring,NA,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,N,805,"BC, HS",BC,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,False,0,0,64.87046,-151.39508,3_summer, ,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,Y,805,"BC, HS",BC,2019,7/26/2019,0.669838,07/26/2019 16:04:34,4,2,wing,False,69,4,64.865568,-151.398765,3_summer,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,Y,805,"BC, HS",BC,2020,2/8/2020,0.528738,02/08/2020 12:41:23,8,2,wing,True,49,1,64.875907,-151.423313,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,Y,805,"BC, HS",BC,2020,10/22/2020,0.544618,10/22/2020 13:04:15,11,1,wing,False,88,3,64.869836,-151.414756,4_fall,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,Y,805,"BC, HS",BC,2021,1/13/2021,0.546736,01/13/2021 13:07:18,12,1,right,True,74,4,64.866755,-151.40024,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
23,9/19/2018,10-23,10,23,Y,805,"BC, HS",BC,2021,1/27/2021,0.550914,01/27/2021 13:13:19,13,2,right,True,60,7,64.862405,-151.383065,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.798,-149.84782,0_Tagging,NA,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2019,1/27/2019,0.442153,01/27/2019 10:36:42,1,2,wing,True,132,5,65.133472,-151.86296,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2019,2/5/2019,0.573519,02/05/2019 13:45:52,2,1,belly,True,146,2,65.131053,-151.852926,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2019,4/29/2019,,4/29/2019,2.5,5,Yukon belly,False,0,0,65.124769,-151.863465,2_spring,NA,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,N,725,"BC, HS",BC,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,True,0,0,65.126741,-151.852952,3_summer,NA,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2019,7/26/2019,0.680081,07/26/2019 16:19:19,4,2,belly,True,60,5,65.130906,-151.850867,3_summer,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2019,12/18/2019,0.560301,12/18/2019 13:26:50,6,2,belly,True,80,4,65.127023,-151.861767,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2020,1/15/2020,0.488229,01/15/2020 11:43:03,7,1,left,True,54,1,65.125295,-151.844872,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2020,2/8/2020,0.537546,02/08/2020 12:54:04,8,2,belly,True,78,3,65.12935,-151.856552,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2020,10/22/2020,0.554248,10/22/2020 13:18:07,11,1,wing,True,58,2,65.126896,-151.845578,4_fall,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2021,1/13/2021,0.569537,01/13/2021 13:40:08,12,1,left,True,77,5,65.128883,-151.878448,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
24,9/19/2018,10-24,10,24,Y,725,"BC, HS",BC,2021,1/27/2021,0.573634,01/27/2021 13:46:02,13,2,left,True,61,3,65.125318,-151.895085,1_winter,True,Lower,dead,1,dead,1, ,Lower,mainstem,mainstem
25,5/25/2019,10-25,10,25,Y,650,"RQ, DS, TV, AG",,2019,5/25/2019,,NA,0.1,0,NA,NA,0,0,64.96992,-149.74221,0_Tagging,NA,Lower,alive,0,dead,1,fish was mising for a lot of flights. Might have moved somewhere else and come back.,Lower,tributary,tributary
25,5/25/2019,10-25,10,25,Y,650,"RQ, DS, TV, AG",,2020,10/22/2020,0.499028,10/22/2020 11:58:36,11,1,belly,True,64,3,64.908621,-149.817083,4_fall,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
26,5/25/2019,10-26,10,26,Y,635,"RQ, DS, TV, AG",,2019,5/25/2019,,NA,0.1,0,NA,NA,0,0,64.96992,-149.74221,0_Tagging,NA,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
26,5/25/2019,10-26,10,26,N,635,"RQ, DS, TV, AG",,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,True,0,0,65.133467,-152.546528,3_summer,NA,Yukon,dead,1,dead,1, ,Lower,mainstem,mainstem
26,5/25/2019,10-26,10,26,Y,635,"RQ, DS, TV, AG",,2019,7/26/2019,0.690937,07/26/2019 16:34:57,4,2,wing,True,103,39,65.130892,-152.549473,3_summer,True,Yukon,dead,1,dead,1, ,Lower,mainstem,mainstem
26,5/25/2019,10-26,10,26,Y,635,"RQ, DS, TV, AG",,2019,10/5/2019,,10/5/2019,5,5,Yukon belly,True,0,0,65.13201,-152.540063,4_fall,NA,Yukon,dead,1,dead,1, ,Lower,mainstem,mainstem
26,5/25/2019,10-26,10,26,Y,635,"RQ, DS, TV, AG",,2019,12/18/2019,0.566782,12/18/2019 13:36:10,6,2,wing,True,89,21,65.133778,-152.552235,1_winter,True,Yukon,dead,1,dead,1, ,Lower,mainstem,mainstem
26,5/25/2019,10-26,10,26,Y,635,"RQ, DS, TV, AG",,2020,1/15/2020,0.495301,01/15/2020 11:53:14,7,1,left,True,81,33,65.13038,-152.540492,1_winter,True,Yukon,dead,1,dead,1, ,Lower,mainstem,mainstem
26,5/25/2019,10-26,10,26,Y,635,"RQ, DS, TV, AG",,2020,2/8/2020,0.543681,02/08/2020 13:02:54,8,2,wing,True,50,1,65.122563,-152.485587,1_winter,True,Yukon,dead,1,dead,1, ,Lower,mainstem,mainstem
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2019,5/24/2019,,NA,0.1,0,NA,NA,0,0,64.97954,-149.68707,0_Tagging,NA,Lower,alive,0,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2019,7/26/2019,0.623403,07/26/2019 14:57:42,4,2,wing,True,107,42,64.983443,-149.676412,3_summer,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2019,10/17/2019,0.560972,10/17/2019 13:27:48,5,2,belly,True,123,5,64.981016,-149.684263,4_fall,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2019,12/18/2019,0.51434,12/18/2019 12:20:39,6,2,belly,True,127,51,64.981873,-149.683178,1_winter,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2020,1/15/2020,0.448657,01/15/2020 10:46:04,7,1,right,True,103,19,64.988597,-149.68174,1_winter,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2020,2/8/2020,0.590347,02/08/2020 14:10:06,8,2,wing,True,101,13,64.980105,-149.685062,1_winter,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2020,5/27/2020,0.605394,05/27/2020 14:31:46,9,1,belly,True,125,89,64.978158,-149.688008,2_spring,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2020,7/28/2020,0.545035,07/28/2020 13:04:51,10,1,belly,True,123,61,64.980562,-149.684135,3_summer,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2020,10/22/2020,0.515012,10/22/2020 12:21:37,11,1,belly,True,123,84,64.979248,-149.692875,4_fall,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2021,1/13/2021,0.600313,01/13/2021 14:24:27,12,1,right,True,92,15,64.982623,-149.675107,1_winter,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
27,5/24/2019,10-27,10,27,Y,666,"RQ, DS, TV, AG",,2021,1/27/2021,0.603704,01/27/2021 14:29:20,13,2,left,True,113,51,64.976956,-149.697356,1_winter,True,Lower,dead,1,dead,1, ,Lower,tributary,tributary
28,5/11/2019,10-28,10,28,Y,650,Happy crew,,2019,5/11/2019,,NA,0.1,0,NA,NA,0,0,64.78399,-149.16125,0_Tagging,NA,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
28,5/11/2019,10-28,10,28,Y,650,Happy crew,,2019,5/19/2019,0.695579,05/19/2019 16:41:38,3,1,wing,False,70,2,64.81829,-149.835237,2_spring,True,Lower,alive,0,dead,1, ,Lower,mainstem,mainstem
