helper__unique_id_num*date*lat*long,unique_id,unique_id_num,tagging_date,channel,tag_id,use,total_length,crew,tagger,year,date,time,date_time,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,time_frame,highest_signal,section,current_state,current_state_num,fate_detailed,fate_detailed_num,notes,tagging_location,life_history,tagging_habitat,spawning_use,spawning_season
12-43845-64.973815-150.557607,10-12,12,9/21/2018,10,12,Y,704,"BC, HS",BC,2020,1/15/2020,0.467616,1/15/2020 11:13,7,1,left,TRUE,70,3,64.973815,-150.557607,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
12-43869-64.969897-150.572462,10-12,12,9/21/2018,10,12,Y,704,"BC, HS",BC,2020,2/8/2020,0.520116,2/8/2020 12:28,8,2,belly,TRUE,88,12,64.969897,-150.572462,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
12-44126-64.97117-150.565273,10-12,12,9/21/2018,10,12,Y,704,"BC, HS",BC,2020,10/22/2020,0.535741,10/22/2020 12:51,11,1,belly,TRUE,71,5,64.97117,-150.565273,4_fall,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
12-44209-64.975041-150.547757,10-12,12,9/21/2018,10,12,Y,704,"BC, HS",BC,2021,1/13/2021,0.537824,1/13/2021 12:54,12,1,left,TRUE,77,11,64.975041,-150.547757,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2020_2021
12-44223-64.973145-150.56157,10-12,12,9/21/2018,10,12,Y,704,"BC, HS",BC,2021,1/27/2021,0.542708,1/27/2021 13:01,13,2,left,TRUE,72,17,64.973145,-150.56157,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2020_2021
13-43364-64.9761-150.56204,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.9761,-150.56204,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
13-43492-64.836576-150.227404,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2019,1/27/2019,0.477569,1/27/2019 11:27,1,2,wing,FALSE,154,4,64.836576,-150.227404,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,Y,2018_2019
13-43672-64.721295-148.155518,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2019,7/26/2019,0.5736,7/26/2019 13:45,4,2,wing,FALSE,80,7,64.721295,-148.155518,3_summer,TRUE,Middle,alive,0,dead,1,,Lower,mainstem,mainstem,,
13-43745-64.46513-146.928965,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2019,10/7/2019,0.427245,10/7/2019 10:15,5,1,belly,FALSE,76,5,64.46513,-146.928965,4_fall,TRUE,Middle,alive,0,dead,1,,Lower,mainstem,mainstem,,
13-43816-64.471325-146.909732,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2019,12/17/2019,0.616898,12/17/2019 14:48,6,1,belly,TRUE,50,1,64.471325,-146.909732,1_winter,TRUE,Middle,dead,1,dead,1,,Lower,mainstem,mainstem,Y,2019_2020
13-43851-64.471393-146.897693,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2020,1/21/2020,0.413067,1/21/2020 9:54,7,2,left,TRUE,86,19,64.471393,-146.897693,1_winter,TRUE,Middle,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
13-43866-64.470165-146.917758,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2020,2/5/2020,0.613472,2/5/2020 14:43,8,1,belly,TRUE,91,16,64.470165,-146.917758,1_winter,TRUE,Middle,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
13-43979-64.469432-146.924363,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2020,5/28/2020,0.62772,5/28/2020 15:03,9,1,belly,TRUE,73,3,64.469432,-146.924363,2_spring,TRUE,Middle,dead,1,dead,1,,Lower,mainstem,mainstem,,
13-44041-64.470288-146.917717,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2020,7/29/2020,0.604375,7/29/2020 14:30,10,2,belly,TRUE,58,2,64.470288,-146.917717,3_summer,FALSE,Middle,dead,1,dead,1,,Lower,mainstem,mainstem,,
13-44136-64.470032-146.91963,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2020,11/1/2020,0.666273,11/1/2020 15:59,11,2,belly,TRUE,59,4,64.470032,-146.91963,4_fall,TRUE,Middle,dead,1,dead,1,,Lower,mainstem,mainstem,,
13-44212-64.474055-146.794328,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2021,1/16/2021,0.50169,1/16/2021 12:02,12,2,right,TRUE,43,1,64.474055,-146.794328,1_winter,TRUE,Middle,dead,1,dead,1,,Lower,mainstem,mainstem,N,2020_2021
13-44222-64.47008-146.910137,10-13,13,9/21/2018,10,13,Y,732,"BC, HS",BC,2021,1/26/2021,0.722245,1/26/2021 17:20,13,1,left,FALSE,59,4,64.47008,-146.910137,1_winter,TRUE,Middle,dead,1,dead,1,,Lower,mainstem,mainstem,N,2020_2021
14-43364-64.97086-150.49052,10-14,14,9/21/2018,10,14,Y,936,"BC, HS",BC,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.97086,-150.49052,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
14-43492-64.792532-150.090942,10-14,14,9/21/2018,10,14,Y,936,"BC, HS",BC,2019,1/27/2019,0.470718,1/27/2019 11:17,1,2,belly,FALSE,207,6,64.792532,-150.090942,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,Y,2018_2019
14-43503-64.898972-149.2717,10-14,14,9/21/2018,10,14,Y,936,"BC, HS",BC,2019,2/7/2019,0.486632,2/7/2019 11:40,2,2,belly,FALSE,214,2,64.898972,-149.2717,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,N,2018_2019
14-43584-64.815071-155.301799,10-14,14,9/21/2018,10,14,N,936,"BC, HS",BC,2019,4/29/2019,,4/29/2019,2.5,5,Yukon belly,TRUE,0,0,64.815071,-155.301799,2_spring,NA,Yukon,alive,0,dead,1,,Lower,mainstem,mainstem,,
14-43817-64.923988-151.505047,10-14,14,9/21/2018,10,14,Y,936,"BC, HS",BC,2019,12/18/2019,0.552789,12/18/2019 13:16,6,2,belly,TRUE,55,3,64.923988,-151.505047,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,N,2019_2020
14-43845-64.918207-151.491077,10-14,14,9/21/2018,10,14,Y,936,"BC, HS",BC,2020,1/15/2020,0.479873,1/15/2020 11:31,7,1,left,TRUE,62,2,64.918207,-151.491077,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,Y,2019_2020
14-43869-64.918781-151.495068,10-14,14,9/21/2018,10,14,Y,936,"BC, HS",BC,2020,2/8/2020,0.529907,2/8/2020 12:43,8,2,wing,TRUE,61,4,64.918781,-151.495068,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
15-43364-64.9761-150.56204,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.9761,-150.56204,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
15-43492-64.975174-150.829205,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2019,1/27/2019,0.468981,1/27/2019 11:15,1,2,wing,TRUE,221,10,64.975174,-150.829205,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,Y,2018_2019
15-43501-64.975301-150.815737,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2019,2/5/2019,0.604525,2/5/2019 14:30,2,1,belly,TRUE,255,21,64.975301,-150.815737,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2018_2019
15-43584-64.974418-150.810126,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2019,4/29/2019,,4/29/2019,2.5,5,Yukon belly,TRUE,0,0,64.974418,-150.810126,2_spring,,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
15-43604-64.973645-150.896623,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2019,5/19/2019,0.720185,5/19/2019 17:17,3,1,belly,TRUE,77,1,64.973645,-150.896623,2_spring,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
15-43672-64.973057-150.895847,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2019,7/26/2019,0.663032,7/26/2019 15:54,4,2,wing,FALSE,77,11,64.973057,-150.895847,3_summer,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
15-43743-66.34312-147.2601,10-15,15,9/21/2018,10,15,N,840,"BC, HS",BC,2019,10/5/2019,,10/5/2019,5,5,Yukon belly,FALSE,0,0,66.34312,-147.2601,4_fall,NA,Yukon,fake,4,fake,4,prob space noise around Beaver?,Lower,mainstem,mainstem,,
15-43755-64.969475-150.893197,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2019,10/17/2019,0.598218,10/17/2019 14:21,5,2,belly,TRUE,117,5,64.969475,-150.893197,4_fall,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
15-43817-64.972318-150.88702,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2019,12/18/2019,0.546157,12/18/2019 13:06,6,2,wing,FALSE,72,18,64.972318,-150.88702,1_winter,FALSE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
15-43845-64.970543-150.911485,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2020,1/15/2020,0.520856,1/15/2020 12:30,7,1,left,TRUE,85,23,64.970543,-150.911485,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,Y,2019_2020
15-43869-64.971898-150.89686,10-15,15,9/21/2018,10,15,Y,840,"BC, HS",BC,2020,2/8/2020,0.522963,2/8/2020 12:33,8,2,belly,TRUE,97,12,64.971898,-150.89686,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
16-43363-64.75513-149.96379,10-16,16,9/20/2018,10,16,Y,648,"BC, HS",HS,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.75513,-149.96379,0_Tagging,NA,Lower,alive,0,alive,0,,Lower,tributary,mainstem,,
16-43492-64.774558-149.996541,10-16,16,9/20/2018,10,16,Y,648,"BC, HS",HS,2019,1/27/2019,0.481181,1/27/2019 11:32,1,2,wing,FALSE,166,4,64.774558,-149.996541,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,tributary,mainstem,Y,2018_2019
16-43501-64.771446-149.983178,10-16,16,9/20/2018,10,16,Y,648,"BC, HS",HS,2019,2/5/2019,0.623137,2/5/2019 14:57,2,1,belly,FALSE,233,10,64.771446,-149.983178,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,tributary,mainstem,N,2018_2019
16-43672-64.752773-149.963005,10-16,16,9/20/2018,10,16,Y,648,"BC, HS",HS,2019,7/26/2019,0.649097,7/26/2019 15:34,4,2,belly,FALSE,67,7,64.752773,-149.963005,3_summer,TRUE,Lower,alive,0,alive,0,,Lower,tributary,mainstem,,
16-43817-64.762306-149.92282,10-16,16,9/20/2018,10,16,Y,648,"BC, HS",HS,2019,12/18/2019,0.530741,12/18/2019 12:44,6,2,belly,FALSE,64,4,64.762306,-149.92282,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,tributary,mainstem,N,2019_2020
16-43869-64.893957-149.46572,10-16,16,9/20/2018,10,16,Y,648,"BC, HS",HS,2020,2/8/2020,0.504537,2/8/2020 12:06,8,2,wing,FALSE,84,10,64.893957,-149.46572,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,tributary,mainstem,Y,2019_2020
16-43978-64.75043-149.961047,10-16,16,9/20/2018,10,16,Y,648,"BC, HS",HS,2020,5/27/2020,0.630972,5/27/2020 15:08,9,1,belly,FALSE,63,4,64.75043,-149.961047,2_spring,TRUE,Lower,alive,0,alive,0,,Lower,tributary,mainstem,,
17-43363-64.78906-150.01639,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.78906,-150.01639,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,tributary,mainstem,,
17-43492-64.573119-148.807321,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2019,1/27/2019,0.501088,1/27/2019 12:01,1,2,belly,FALSE,190,3,64.573119,-148.807321,1_winter,TRUE,Middle,alive,0,dead,1,,Lower,tributary,mainstem,Y,2018_2019
17-43503-64.574001-148.807843,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2019,2/7/2019,0.533218,2/7/2019 12:47,2,2,belly,FALSE,128,3,64.574001,-148.807843,1_winter,TRUE,Middle,alive,0,dead,1,,Lower,tributary,mainstem,N,2018_2019
17-43672-64.768867-149.880812,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2019,7/26/2019,0.64037,7/26/2019 15:22,4,2,belly,FALSE,69,3,64.768867,-149.880812,3_summer,TRUE,Lower,alive,0,dead,1,,Lower,tributary,mainstem,,
17-43755-64.878965-149.806073,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2019,10/17/2019,0.576655,10/17/2019 13:50,5,2,belly,FALSE,97,2,64.878965,-149.806073,4_fall,TRUE,Lower,alive,0,dead,1,,Lower,tributary,mainstem,,
17-43817-64.881462-149.820022,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2019,12/18/2019,0.509757,12/18/2019 12:14,6,2,belly,TRUE,87,37,64.881462,-149.820022,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,N,2019_2020
17-43845-64.874523-149.811478,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2020,1/15/2020,0.454132,1/15/2020 10:53,7,1,left,TRUE,92,20,64.874523,-149.811478,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,Y,2019_2020
17-43869-64.879572-149.801587,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2020,2/8/2020,0.586076,2/8/2020 14:03,8,2,wing,TRUE,90,27,64.879572,-149.801587,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,N,2019_2020
17-43978-64.87975-149.804022,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2020,5/27/2020,0.601701,5/27/2020 14:26,9,1,belly,TRUE,102,46,64.87975,-149.804022,2_spring,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,,
17-44040-64.879172-149.801135,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2020,7/28/2020,0.549201,7/28/2020 13:10,10,1,belly,FALSE,117,47,64.879172,-149.801135,3_summer,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,,
17-44126-64.87935-149.790805,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2020,10/22/2020,0.517407,10/22/2020 12:25,11,1,belly,TRUE,114,25,64.87935,-149.790805,4_fall,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,,
17-44209-64.879023-149.79608,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2021,1/13/2021,0.593993,1/13/2021 14:15,12,1,right,TRUE,92,12,64.879023,-149.79608,1_winter,FALSE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,N,2020_2021
17-44223-64.875471-149.785623,10-17,17,9/20/2018,10,17,Y,998,"BC, HS",HS,2021,1/27/2021,0.598322,1/27/2021 14:21,13,2,left,TRUE,78,28,64.875471,-149.785623,1_winter,FALSE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,N,2020_2021
18-43363-64.76858-149.98767,10-18,18,9/20/2018,10,18,Y,830,"BC, HS",HS,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.76858,-149.98767,0_Tagging,NA,Lower,alive,0,missing,5,,Lower,mainstem,mainstem,,
18-43492-64.560264-149.061223,10-18,18,9/20/2018,10,18,Y,830,"BC, HS",HS,2019,1/27/2019,0.497986,1/27/2019 11:57,1,2,belly,FALSE,105,2,64.560264,-149.061223,1_winter,TRUE,Middle,alive,0,missing,5,,Lower,mainstem,mainstem,Y,2018_2019
18-43503-64.568389-149.00595,10-18,18,9/20/2018,10,18,Y,830,"BC, HS",HS,2019,2/7/2019,0.469861,2/7/2019 11:16,2,2,belly,FALSE,181,6,64.568389,-149.00595,1_winter,TRUE,Middle,alive,0,missing,5,,Lower,mainstem,mainstem,N,2018_2019
18-43631-65.188687-151.968033,10-18,18,9/20/2018,10,18,N,830,"BC, HS",HS,2019,6/15/2019,,6/15/2019,3,5,AMG,FALSE,183,3,65.188687,-151.968033,3_summer,NA,Yukon,alive,0,missing,5,,Lower,mainstem,mainstem,,
19-43369-64.95847-150.46498,10-19,19,9/26/2018,10,19,Y,766,"BC, HS",,2018,9/26/2018,,NA,0.1,0,NA,NA,0,0,64.95847,-150.46498,0_Tagging,NA,Lower,alive,0,alive,0,"SOLVED, found 20, error in data entry",Lower,mainstem,mainstem,,
19-43501-64.761542-149.93753,10-19,19,9/26/2018,10,19,Y,766,"BC, HS",,2019,2/5/2019,0.62235,2/5/2019 14:56,2,1,wing,FALSE,189,4,64.761542,-149.93753,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2018_2019
19-43672-64.960063-150.72285,10-19,19,9/26/2018,10,19,Y,766,"BC, HS",,2019,7/26/2019,0.660845,7/26/2019 15:51,4,2,wing,FALSE,79,7,64.960063,-150.72285,3_summer,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
19-43817-64.951688-150.436235,10-19,19,9/26/2018,10,19,Y,766,"BC, HS",,2019,12/18/2019,0.542199,12/18/2019 13:00,6,2,belly,FALSE,60,1,64.951688,-150.436235,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,N,2019_2020
19-43845-64.761148-149.140827,10-19,19,9/26/2018,10,19,Y,766,"BC, HS",,2020,1/15/2020,0.546667,1/15/2020 13:07,7,1,left,FALSE,61,4,64.761148,-149.140827,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2019_2020
19-43869-64.972842-150.494852,10-19,19,9/26/2018,10,19,Y,766,"BC, HS",,2020,2/8/2020,0.519421,2/8/2020 12:27,8,2,wing,FALSE,60,7,64.972842,-150.494852,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,N,2019_2020
19-43980-64.817183-147.917518,10-19,19,9/26/2018,10,19,Y,766,"BC, HS",,2020,5/29/2020,0.742002,5/29/2020 17:48,9,2,wing,FALSE,56,3,64.817183,-147.917518,2_spring,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,,
19-44040-64.962317-150.695705,10-19,19,9/26/2018,10,19,Y,766,"BC, HS",,2020,7/28/2020,0.609861,7/28/2020 14:38,10,1,belly,FALSE,86,2,64.962317,-150.695705,3_summer,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
19-44126-64.9705-150.486007,10-19,19,9/26/2018,10,19,Y,766,"BC, HS",,2020,10/22/2020,0.535,10/22/2020 12:50,11,1,belly,FALSE,103,5,64.9705,-150.486007,4_fall,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
20-43363-64.7554-149.90855,10-20,20,9/20/2018,10,20,Y,815,"BC, HS",HS,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.7554,-149.90855,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
20-43492-64.596708-148.654869,10-20,20,9/20/2018,10,20,Y,815,"BC, HS",HS,2019,1/27/2019,0.50309,1/27/2019 12:04,1,2,belly,FALSE,171,6,64.596708,-148.654869,1_winter,TRUE,Middle,alive,0,dead,1,,Lower,mainstem,mainstem,Y,2018_2019
20-43503-64.596529-148.656489,10-20,20,9/20/2018,10,20,Y,815,"BC, HS",HS,2019,2/7/2019,0.457639,2/7/2019 10:59,2,2,belly,FALSE,236,22,64.596529,-148.656489,1_winter,TRUE,Middle,alive,0,dead,1,,Lower,mainstem,mainstem,N,2018_2019
20-43648-64.964983-150.67934,10-20,20,9/20/2018,10,20,N,815,"BC, HS",HS,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,TRUE,0,0,64.964983,-150.67934,3_summer,,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
20-43672-64.960908-150.689952,10-20,20,9/20/2018,10,20,Y,815,"BC, HS",HS,2019,7/26/2019,0.660451,7/26/2019 15:51,4,2,wing,TRUE,57,2,64.960908,-150.689952,3_summer,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
20-43743-64.968548-150.679333,10-20,20,9/20/2018,10,20,Y,815,"BC, HS",HS,2019,10/5/2019,,10/5/2019,5,5,Yukon belly,TRUE,0,0,64.968548,-150.679333,4_fall,,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
20-43869-64.963277-150.68374,10-20,20,9/20/2018,10,20,Y,815,"BC, HS",HS,2020,2/8/2020,0.567824,2/8/2020 13:37,8,2,belly,TRUE,66,2,64.963277,-150.68374,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,Y,2019_2020
20-44126-64.961571-150.690092,10-20,20,9/20/2018,10,20,Y,815,"BC, HS",HS,2020,10/22/2020,0.536863,10/22/2020 12:53,11,1,wing,TRUE,64,1,64.961571,-150.690092,4_fall,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
21-43362-64.85128-149.83313,10-21,21,9/19/2018,10,21,Y,802,"BC, HS",BC,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.85128,-149.83313,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
21-43492-64.967057-150.654327,10-21,21,9/19/2018,10,21,Y,802,"BC, HS",BC,2019,1/27/2019,0.471053,1/27/2019 11:18,1,2,wing,FALSE,183,9,64.967057,-150.654327,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,Y,2018_2019
21-43501-64.965084-150.699754,10-21,21,9/19/2018,10,21,Y,802,"BC, HS",BC,2019,2/5/2019,0.60662,2/5/2019 14:33,2,1,belly,FALSE,215,4,64.965084,-150.699754,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,N,2018_2019
21-43845-64.960543-150.698198,10-21,21,9/19/2018,10,21,Y,802,"BC, HS",BC,2020,1/15/2020,0.469074,1/15/2020 11:15,7,1,left,TRUE,56,12,64.960543,-150.698198,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,Y,2019_2020
21-43869-64.959577-150.714248,10-21,21,9/19/2018,10,21,Y,802,"BC, HS",BC,2020,2/8/2020,0.567477,2/8/2020 13:37,8,2,belly,TRUE,94,4,64.959577,-150.714248,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
21-43978-64.959796-150.717345,10-21,21,9/19/2018,10,21,Y,802,"BC, HS",BC,2020,5/27/2020,0.645741,5/27/2020 15:29,9,1,belly,FALSE,69,2,64.959796,-150.717345,2_spring,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
22-43362-64.82229-149.8335,10-22,22,9/19/2018,10,22,Y,729,"BC, HS",BC,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.82229,-149.8335,0_Tagging,NA,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
22-43492-64.791382-150.061355,10-22,22,9/19/2018,10,22,Y,729,"BC, HS",BC,2019,1/27/2019,0.480231,1/27/2019 11:31,1,2,wing,FALSE,173,7,64.791382,-150.061355,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2018_2019
22-43501-64.766009-149.964495,10-22,22,9/19/2018,10,22,Y,729,"BC, HS",BC,2019,2/5/2019,0.622037,2/5/2019 14:55,2,1,wing,FALSE,197,7,64.766009,-149.964495,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,N,2018_2019
22-43672-64.570916-148.74482,10-22,22,9/19/2018,10,22,Y,729,"BC, HS",BC,2019,7/26/2019,0.583345,7/26/2019 14:00,4,2,wing,FALSE,56,7,64.570916,-148.74482,3_summer,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,,
22-43845-64.958252-150.763947,10-22,22,9/19/2018,10,22,Y,729,"BC, HS",BC,2020,1/15/2020,0.522674,1/15/2020 12:32,7,1,right,TRUE,63,2,64.958252,-150.763947,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2019_2020
22-44209-64.58241-148.730196,10-22,22,9/19/2018,10,22,Y,729,"BC, HS",BC,2021,1/13/2021,0.499132,1/13/2021 11:58,12,1,left,TRUE,60,7,64.58241,-148.730196,1_winter,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2020_2021
22-44223-64.577206-148.730801,10-22,22,9/19/2018,10,22,Y,729,"BC, HS",BC,2021,1/27/2021,0.507963,1/27/2021 12:11,13,2,left,TRUE,67,4,64.577206,-148.730801,1_winter,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,N,2020_2021
23-43362-64.79842-149.84772,10-23,23,9/19/2018,10,23,Y,805,"BC, HS",BC,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.79842,-149.84772,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
23-43492-64.86328-151.375153,10-23,23,9/19/2018,10,23,Y,805,"BC, HS",BC,2019,1/27/2019,0.45412,1/27/2019 10:53,1,2,wing,TRUE,197,18,64.86328,-151.375153,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,Y,2018_2019
23-43501-64.861707-151.386581,10-23,23,9/19/2018,10,23,Y,805,"BC, HS",BC,2019,2/5/2019,0.590451,2/5/2019 14:10,2,1,belly,TRUE,220,22,64.861707,-151.386581,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2018_2019
23-43584-64.865809-151.398824,10-23,23,9/19/2018,10,23,Y,805,"BC, HS",BC,2019,4/29/2019,,4/29/2019,2.5,5,Yukon belly,TRUE,0,0,64.865809,-151.398824,2_spring,NA,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
23-43648-64.87046-151.39508,10-23,23,9/19/2018,10,23,N,805,"BC, HS",BC,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,FALSE,0,0,64.87046,-151.39508,3_summer,,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
23-43672-64.865568-151.398765,10-23,23,9/19/2018,10,23,Y,805,"BC, HS",BC,2019,7/26/2019,0.669838,7/26/2019 16:04,4,2,wing,FALSE,69,4,64.865568,-151.398765,3_summer,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
23-43869-64.875907-151.423313,10-23,23,9/19/2018,10,23,Y,805,"BC, HS",BC,2020,2/8/2020,0.528738,2/8/2020 12:41,8,2,wing,TRUE,49,1,64.875907,-151.423313,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,Y,2019_2020
23-44126-64.869836-151.414756,10-23,23,9/19/2018,10,23,Y,805,"BC, HS",BC,2020,10/22/2020,0.544618,10/22/2020 13:04,11,1,wing,FALSE,88,3,64.869836,-151.414756,4_fall,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
